,XYZ,seasonal
80,0.9739682527076348,3.68885827273838e-05
81,0.026031747292368485,0.9999631114172719
82,0.042103109332186306,0.9999999887782067
83,0.9578968906678139,1.1221793555974215e-08
84,0.9979169611902452,0.9999999607312383
85,0.00208303880975257,3.9268762145880424e-08
86,0.5490635825717378,0.9999993477599882
87,0.45093641742825924,6.522400114601173e-07
88,0.9828251774251454,0.9999999345261535
89,0.017174822574852384,6.547384466471589e-08
90,0.9827465858348683,0.9999984016357699
91,0.017253414165134734,1.5983642312643374e-06
92,0.9637255584309413,0.9999994433962612
93,0.036274441569055293,5.566037401673621e-07
94,0.8570129820260918,0.999999706250542
95,0.1429870179739113,2.937494597249659e-07
96,0.2075866619006234,0.9999995430658237
97,0.7924133380993801,4.5693417565755724e-07
98,0.8564832744120704,0.9999999721419716
99,0.14351672558792905,2.7858026696961588e-08
100,0.7378312524006276,0.9999991144555138
101,0.2621687475993701,8.855444842496638e-07
102,0.9675810269542287,4.179346452016969e-06
103,0.03241897304576996,0.9999958206535462
104,0.8302248324084774,0.9999999533242641
105,0.16977516759152367,4.667573653787885e-08
106,0.984876716245608,0.9999999430585208
107,0.015123283754390315,5.6941476972775405e-08
108,0.9819485245875544,2.369446646543321e-05
109,0.018051475412443046,0.9999763055335336
110,0.9465061824497804,8.907354999559576e-06
111,0.05349381755022109,0.9999910926449982
112,0.8749866935479158,0.9999998208946312
113,0.12501330645208464,1.7910537211993215e-07
114,0.8158956529490126,1.2868443146628184e-05
115,0.18410434705098402,0.9999871315568565
116,0.8776952865821314,0.9999999477227859
117,0.12230471341786692,5.227721402395136e-08
118,0.9875335491744596,0.9999988049275217
119,0.012466450825541608,1.195072478901441e-06
120,0.008930374480894876,7.962915107758652e-05
121,0.9910696255191079,0.9999203708489257
122,0.6563980951226724,0.9999947994123858
123,0.34360190487732856,5.200587611717847e-06
124,0.9956134480947573,0.9999976837949768
125,0.004386551905242639,2.3162050239837674e-06
126,0.19809776368777005,0.9999998247514494
127,0.801902236312233,1.7524854886972042e-07
128,0.9934031090060357,0.9999999887664401
129,0.0065968909939608505,1.1233559171586086e-08
130,0.9940476665481613,0.9999997958159876
131,0.005952333451838596,2.0418401065354358e-07
132,0.9958260082377479,0.9999999931661989
133,0.004173991762253281,6.833804488387803e-09
134,0.864183907592719,0.9999996443796413
135,0.13581609240728182,3.5562035919968546e-07
136,0.9888080441090837,0.9999969185812045
137,0.011191955890914783,3.0814187929974806e-06
138,0.9885319201177437,0.9999999885198108
139,0.011468079882256003,1.1480192221080044e-08
140,0.9461009783133287,0.999995059809872
141,0.05389902168666944,4.940190129393375e-06
142,0.5824343958326521,0.9999998208164006
143,0.41756560416734556,1.7918360197397344e-07
144,0.9928168280273062,0.9999999418345967
145,0.00718317197269286,5.816540338007094e-08
146,0.6469664040248458,0.9999982418326533
147,0.3530335959751559,1.7581673470181602e-06
148,0.34008593724236696,0.9999996445400071
149,0.6599140627576318,3.5545999327085266e-07
150,0.05249474366249757,0.9999984588200671
151,0.9475052563375017,1.5411799339302884e-06
152,0.9232635634089151,0.9999999522840117
153,0.07673643659108646,4.77159877371967e-08
154,0.9057893392155012,0.999999840305199
155,0.0942106607845011,1.5969479873135954e-07
156,0.9828177881058655,0.9999998785976703
157,0.017182211894131785,1.2140232678714108e-07
158,0.9257333808195547,0.9999999553957589
159,0.0742666191804483,4.460423754939079e-08
160,0.9671706712737781,1.287432790499231e-05
161,0.03282932872622121,0.9999871256720965
162,0.9253733378983973,0.9999997381043345
163,0.07462666210160067,2.618956660168894e-07
164,0.11363091710401474,0.9999997661714548
165,0.8863690828959877,2.338285439257394e-07
166,0.2712729693868402,0.9999999751525909
167,0.7287270306131608,2.4847411149810885e-08
168,0.08890589179127611,0.9999999922512259
169,0.9110941082087214,7.748771446420129e-09
170,0.04528353171217052,0.9999996176712378
171,0.9547164682878297,3.8232876119110865e-07
172,0.9991548015816781,0.9999997935456619
173,0.0008451984183247994,2.064543410793831e-07
174,0.7884987397124211,0.9999999294259208
175,0.21150126028758212,7.057408274924962e-08
176,0.9565000924664728,0.999999803575262
177,0.04349990753352727,1.9642473773275032e-07
178,0.979585435043412,0.9999997048867764
179,0.020414564956585186,2.9511322030432627e-07
180,0.8739788536777102,0.9999995933255238
181,0.12602114632228825,4.066744773345922e-07
182,0.4222682677393394,0.9999999663685989
183,0.5777317322606575,3.3631398183543106e-08
184,0.9994572466907425,0.9999999964932087
185,0.0005427533092597491,3.5067944893911764e-09
186,0.7136116320458115,0.9999982016887867
187,0.286388367954185,1.798311216696838e-06
188,0.40956788052071674,5.184031592796436e-05
189,0.5904321194792868,0.9999481596840724
190,0.5275770556889452,0.9999998664420975
191,0.4724229443110539,1.3355790008971767e-07
192,0.14374061270130858,0.9999992731058867
193,0.8562593872986934,7.268941117101863e-07
194,0.6809855741343805,0.9999991925241849
195,0.31901442586561907,8.074758136461728e-07
196,0.8443817285695843,0.9999998709796584
197,0.15561827143041368,1.2902034380029306e-07
198,0.9182480724857712,0.9999998355106208
199,0.08175192751422707,1.6448937695724837e-07
200,0.4696596406555361,0.9999925998082703
201,0.5303403593444665,7.4001917325760535e-06
202,0.002342184498688661,0.9999998711493928
203,0.9976578155013142,1.2885060594207435e-07
204,0.5151835074501844,0.00012544375719470316
205,0.484816492549813,0.9998745562428067
206,0.9974705799006308,0.9999999810156768
207,0.002529420099369559,1.8984321735721608e-08
208,0.9960614408255066,0.99999921040716
209,0.003938559174491825,7.895928386107812e-07
210,0.9450717217556455,1.453240595506357e-05
211,0.054928278244355436,0.9999854675940467
212,0.9900711435361619,2.9674383990015777e-05
213,0.009928856463839232,0.9999703256160101
214,0.5428528927658188,0.9999996058366842
215,0.45714710723417906,3.941633173466163e-07
216,0.8942862208911095,0.9999982609990411
217,0.10571377910888903,1.7390009603112042e-06
218,0.9936131728800717,0.9999994613611592
219,0.00638682711993073,5.386388397380902e-07
220,0.010633198781556219,0.9999965643701544
221,0.9893668012184449,3.4356298481695477e-06
222,0.9797827808268671,0.9999999938864548
223,0.0202172191731298,6.113545192976754e-09
224,0.12146916038525517,0.9999998713022306
225,0.8785308396147424,1.2869777077338557e-07
226,0.969890176446954,2.8482592017932164e-05
227,0.030109823553042602,0.9999715174079838
228,0.7748721153320268,0.9999999474349166
229,0.22512788466797187,5.256508430700449e-08
230,0.9073373115313244,0.9999999324078838
231,0.09266268846867612,6.759211477327881e-08
232,0.9381589065348896,0.9999998511446333
233,0.061841093465108125,1.4885536934616427e-07
234,0.8946516478625862,0.9999986340423795
235,0.10534835213741493,1.3659576212920102e-06
236,0.9347277381364655,0.9999999635995784
237,0.06527226186353804,3.6400421655155256e-08
238,0.8696261165513444,0.9999964757853802
239,0.1303738834486575,3.524214619719518e-06
240,0.998867384938681,4.545111663781175e-06
241,0.0011326150613180203,0.999995454888333
242,0.9870676393513323,0.9999948682849658
243,0.012932360648665812,5.131715036377697e-06
244,0.3909552141640452,0.999999883826774
245,0.6090447858359527,1.1617322305036908e-07
246,0.2181650480168275,0.9999996716312409
247,0.7818349519831702,3.2836876137703133e-07
248,0.9853698127736821,5.557119080443286e-06
249,0.014630187226318815,0.9999944428809194
250,0.8723678541549171,0.9999999339030503
251,0.12763214584508095,6.609694832407397e-08
252,0.9975503879612939,0.9999995948893282
253,0.00244961203870799,4.0511066935199015e-07
254,0.5727954801750194,0.9999999749663576
255,0.42720451982498125,2.503363977518623e-08
256,0.7920763768007192,3.0300017561697727e-05
257,0.20792362319928245,0.9999696999824381
258,0.9502576584081541,0.9999991597269093
259,0.04974234159184696,8.402730903217299e-07
260,0.6374456587410545,0.9999999774738841
261,0.362554341258946,2.2526112533957068e-08
262,0.9473445886425228,0.999991785001519
263,0.05265541135747963,8.214998479224692e-06
264,0.4921222690397525,0.9999998309218584
265,0.5078777309602446,1.6907814169795031e-07
266,0.9912417352645365,0.9999966007105607
267,0.008758264735464242,3.3992894423431824e-06
268,0.5949713052621426,0.9999999032458764
269,0.4050286947378591,9.675412412857891e-08
270,0.8895673127449302,0.9999997482966624
271,0.11043268725507208,2.517033358339838e-07
272,0.02509140770675628,0.9999991179530294
273,0.9749085922932406,8.820469710699749e-07
274,0.9307743053978238,0.9999999666451848
275,0.06922569460217581,3.335481199620763e-08
276,0.6520340045672848,0.9999997967003929
277,0.34796599543271883,2.032996072255562e-07
278,0.9979261427606931,2.068370572395178e-06
279,0.002073857239304729,0.9999979316294269
280,0.7297472969044302,3.526138460687566e-05
281,0.2702527030955716,0.9999647386153904
282,0.4735340262037804,0.9999998117840327
283,0.5264659737962162,1.8821596701061357e-07
284,0.9836928799150639,2.2678023762263447e-05
285,0.016307120084936885,0.9999773219762367
286,0.9842114650518831,3.4801678568080313e-06
287,0.015788534948114184,0.9999965198321397
288,0.5347885094274346,0.9999995131153319
289,0.465211490572568,4.868846663723208e-07
290,0.9565566365123602,0.9999999622088189
291,0.043443363487639976,3.7791184552988077e-08
292,0.12546181627258313,0.9999996849135896
293,0.8745381837274158,3.150864074318783e-07
294,0.15101847518088804,0.9999997058643195
295,0.848981524819109,2.9413568045178594e-07
296,0.5724836435532947,0.999997063262618
297,0.42751635644670705,2.9367373801150722e-06
298,0.9978985645357944,0.9999998125720031
299,0.0021014354642041964,1.874279957380821e-07
300,0.9135812365410937,0.9999996727422238
301,0.08641876345890839,3.2725777581228475e-07
302,0.43246526592748125,0.999999937412648
303,0.5675347340725155,6.258735345730966e-08
304,0.9368702599363156,0.9999995146001878
305,0.06312974006368306,4.853998146674386e-07
306,0.9996389147211638,0.9999996122316089
307,0.0003610852788346029,3.8776839440201283e-07
308,0.9934749226391223,1.4052721930351918e-05
309,0.006525077360881003,0.9999859472780662
310,0.7316188382755772,0.9999995252370216
311,0.2683811617244213,4.7476297731212825e-07
312,0.9682140856511782,0.9999994865006596
313,0.03178591434882323,5.134993393611267e-07
314,0.9941598077061599,0.999998865885143
315,0.005840192293843369,1.1341148536549774e-06
316,0.3977412360607336,0.9999999899859375
317,0.6022587639392669,1.0014065882985316e-08
318,0.6217483052639646,0.9999999166455317
319,0.378251694736034,8.335446660034509e-08
320,0.9272444627983326,0.9999999410493761
321,0.07275553720167044,5.895062346256757e-08
322,0.978245120505476,0.9999996746333896
323,0.021754879494527465,3.253666130240007e-07
324,0.9741615890165891,0.999999575619943
325,0.025838410983412545,4.2438005807566873e-07
326,0.9720600046767072,0.9999999735872297
327,0.027939995323293366,2.6412769057558554e-08
328,0.9088962542094579,0.999999831613664
329,0.09110374579054534,1.6838633789927634e-07
330,0.6980357028503376,0.9999998573391014
331,0.30196429714966566,1.4266090002409297e-07
332,0.11975808092437333,0.9999965224778292
333,0.8802419190756301,3.477522172216375e-06
334,0.8914262599706243,0.9999982572139156
335,0.10857374002937888,1.7427860831191874e-06
336,0.7795722122549851,0.9999999246366145
337,0.22042778774501684,7.536338262298768e-08
338,0.9240864347830063,0.9999998062180896
339,0.07591356521699451,1.9378191035416856e-07
340,0.9184565437529161,0.9999999222938273
341,0.08154345624708172,7.770617314694126e-08
342,0.7763975160591191,0.9999999396474255
343,0.223602483940878,6.035257580554611e-08
344,0.1582273892758253,0.9999999918402267
345,0.8417726107241732,8.159774935755712e-09
346,0.9993315730146277,0.9999999912251027
347,0.0006684269853709487,8.774894016542699e-09
348,0.9169769366100702,6.983939742712739e-07
349,0.08302306338992754,0.9999993016060268
350,0.9310343516128715,0.9999995070789047
351,0.06896564838712903,4.929210930930862e-07
352,0.9951415484640391,0.9999990361550699
353,0.004858451535958708,9.63844927534299e-07
354,0.7515991709154819,7.943724858882424e-05
355,0.2484008290845193,0.9999205627514112
356,0.9298700824199443,0.9999997728401739
357,0.07012991758005452,2.2715982963137772e-07
358,0.8975000744173677,0.9999995432469411
359,0.10249992558263005,4.5675306115587936e-07
360,0.9999781823084449,0.9999989419760437
361,2.1817691553612516e-05,1.0580239572140508e-06
362,0.926796208378283,7.65663610277637e-05
363,0.07320379162171958,0.9999234336389714
364,0.9204131363071089,0.9999999397905004
365,0.07958686369288841,6.020950268433377e-08
366,0.9834194941034531,0.9999994084666257
367,0.016580505896547054,5.915333732759259e-07
368,0.9999280035420965,0.999999937975007
369,7.199645790698656e-05,6.202499030004097e-08
370,0.6652417800353618,0.9999998112133534
371,0.33475821996463884,1.8878664544515657e-07
372,0.9889811850068145,0.999999964137978
373,0.011018814993183475,3.586201910792335e-08
374,0.9961948958864987,0.9999996510742446
375,0.0038051041135046156,3.489257589005211e-07
376,0.9740097104479356,0.999999303416062
377,0.025990289552065667,6.965839389066286e-07
378,0.5696902715385909,0.9999999804434767
379,0.4303097284614106,1.9556524596241862e-08
380,0.9386845396521529,7.088822186379137e-06
381,0.0613154603478493,0.999992911177814
382,0.9953788122743792,0.9999999500822353
383,0.004621187725617954,4.991776672142323e-08
384,0.35996944654523194,0.9999999770155272
385,0.6400305534547696,2.298447381789658e-08
386,0.9730828026053243,0.9999996235928845
387,0.026917197394673863,3.764071139802512e-07
388,0.47031935855057877,3.4412026153681506e-06
389,0.5296806414494193,0.9999965587973868
390,0.043121616500555064,0.999996754440703
391,0.956878383499445,3.2455592961891425e-06
392,0.6594413255103193,0.9999999728359302
393,0.34055867448967997,2.7164066799033826e-08
394,0.9685166937464972,0.99999995689575
395,0.03148330625350061,4.3104248611159894e-08
396,0.18059232770888003,0.9999996750488864
397,0.8194076722911163,3.2495111416863343e-07
398,0.9026656369334985,2.498190373543683e-05
399,0.09733436306649909,0.9999750180962653
400,0.7068566341196342,0.9999994999336408
401,0.29314336588036405,5.000663600477363e-07
402,0.898994943041359,0.9999977194754164
403,0.10100505695864119,2.280524585785437e-06
404,0.9866897602838386,0.9999999929421861
405,0.01331023971616175,7.057811461325767e-09
406,0.930375753402815,0.9999997124930347
407,0.06962424659718586,2.875069619558399e-07
408,0.2875165149924684,0.9999997579167124
409,0.7124834850075328,2.420832843378562e-07
410,0.9676799083645692,0.9999974238344153
411,0.032320091635434034,2.5761655867476276e-06
412,0.9634133036041379,0.9999991708881053
413,0.03658669639586443,8.29111896241724e-07
414,0.8287638305434281,0.9999994150800658
415,0.17123616945657447,5.849199336762948e-07
416,0.9372435028437683,0.9999994072598051
417,0.06275649715623216,5.927401973150457e-07
418,0.9353119486772138,0.9999993734011356
419,0.06468805132278627,6.265988645288819e-07
420,0.953673123399218,0.9999998924842033
421,0.04632687660078373,1.0751579714066734e-07
422,0.9709634380710723,0.999999977106292
423,0.029036561928930307,2.289370822686759e-08
424,0.06370244936229859,0.9999991788379706
425,0.9362975506377003,8.211620319866873e-07
426,0.7068342766108492,0.9999998505091595
427,0.29316572338915065,1.4949084309211977e-07
428,0.725271952232464,0.9999997635724038
429,0.27472804776753673,2.3642759649395321e-07
430,0.11579653162887794,6.533685058371411e-06
431,0.8842034683711232,0.9999934663149402
432,0.8877820118717865,0.9999999640161483
433,0.11221798812821542,3.598385076121709e-08
434,0.9561782736993631,8.668647851675312e-05
435,0.04382172630063752,0.9999133135214797
436,0.740632374466371,0.9999999679079755
437,0.2593676255336287,3.20920273336932e-08
438,0.9081713509485232,0.9999972958776806
439,0.091828649051478,2.7041223174250276e-06
440,0.9066069389651686,0.9999981190085732
441,0.09339306103482976,1.880991429813958e-06
442,0.9899277596410542,0.999999873626412
443,0.01007224035894431,1.2637358720846455e-07
444,0.7937888060294731,0.9999999617607792
445,0.20621119397052687,3.823921733782608e-08
446,0.9972797409372344,6.292647459055293e-06
447,0.0027202590627677116,0.9999937073525405
448,0.9371571773532223,0.9999999101771064
449,0.06284282264677982,8.98228929326304e-08
450,0.9146816875793539,1.7445393923442514e-05
451,0.08531831242064472,0.9999825546060769
452,0.9129655337117396,0.9999999580164749
453,0.08703446628826116,4.1983526644859975e-08
454,0.9938153970241973,3.70456912155894e-05
455,0.0061846029758043895,0.9999629543087868
456,0.3463908959516191,0.9999998046490908
457,0.6536091040483821,1.9535091203146543e-07
458,0.9273104732754223,0.9999990721315767
459,0.07268952672457442,9.278684237381167e-07
460,0.6901347533560496,8.618225375921345e-06
461,0.30986524664394866,0.9999913817746245
462,0.9239754547295159,0.9999999205366836
463,0.0760245452704822,7.946331420291078e-08
464,0.9763583648948707,0.9999988728563054
465,0.023641635105127325,1.1271436940063903e-06
466,0.9993778790964424,0.9999999967556192
467,0.0006221209035549926,3.24438318264409e-09
468,0.3143003695263864,8.000335039841131e-06
469,0.6856996304736123,0.9999919996649602
470,0.5995892333326029,0.9999999057970443
471,0.4004107666673961,9.420295641987146e-08
472,0.7131479436365625,0.999999987842898
473,0.28685205636343625,1.2157102911761945e-08
474,0.9851607267706279,0.9999988862759486
475,0.014839273229369917,1.1137240535009591e-06
476,0.8834626221217489,0.9999988108750095
477,0.11653737787825201,1.1891249893852313e-06
478,0.971672382865503,0.9999988405306909
479,0.028327617134494745,1.1594693064882392e-06
480,0.9849214336866742,2.062763054169362e-05
481,0.015078566313322609,0.9999793723694577
482,0.537705936170512,0.9999998056858932
483,0.46229406382948546,1.9431410848933898e-07
484,0.997138913948165,0.9999999813049885
485,0.002861086051831787,1.8695013037841677e-08
486,0.9551734188726765,0.9999998811696003
487,0.04482658112732331,1.1883039686315874e-07
488,0.9134569599304367,4.983662449006134e-06
489,0.08654304006956402,0.9999950163375484
490,0.9350968085335944,1.0570837677475491e-05
491,0.0649031914664076,0.999989429162321
492,0.5093287502748013,0.9999998446970771
493,0.4906712497251994,1.5530292259602496e-07
494,0.641797842878439,0.9999999895814682
495,0.3582021571215586,1.0418531028931494e-08
496,0.9493774114733676,0.9999995177068639
497,0.05062258852663436,4.822931329896895e-07
498,0.9948463932998421,5.072815272582283e-05
499,0.0051536067001603835,0.9999492718472724
500,0.12055262118135612,2.499875037666196e-05
501,0.879447378818642,0.9999750012496221
502,0.8955759523292458,4.001094760226851e-06
503,0.10442404767075181,0.9999959989052379
504,0.9370593723901885,0.9999999159606539
505,0.06294062760980874,8.403934798874596e-08
506,0.6765876638153848,0.999999966519909
507,0.3234123361846128,3.348009273392724e-08
508,0.7716480871330031,0.9999992812565733
509,0.22835191286699824,7.187434269522135e-07
510,0.6073290169955439,0.9999996928040363
511,0.39267098300445585,3.0719596162621523e-07
512,0.9898948123211242,0.9999999859038695
513,0.010105187678874696,1.4096127124700636e-08
514,0.5884441365746842,0.9999998375217335
515,0.4115558634253143,1.6247826316413792e-07
516,0.975376734794288,0.9999999887214344
517,0.02462326520571451,1.1278566006553178e-08
518,0.354872495111558,5.709584088094523e-05
519,0.6451275048884442,0.9999429041591218
520,0.9083650084058915,2.8746453298751653e-05
521,0.09163499159410922,0.9999712535467
522,0.9978976749569417,0.9999986013093481
523,0.002102325043059007,1.3986906490456895e-06
524,0.0011817144511368604,8.163968716468516e-06
525,0.9988182855488603,0.9999918360312856
526,0.8878156437679235,0.9999991706917398
527,0.11218435623207368,8.293082600887215e-07
528,0.8097784709928237,0.9999992728588097
529,0.19022152900717687,7.271411873844443e-07
530,0.616434819533782,0.9999999892312985
531,0.38356518046621874,1.0768700549882707e-08
532,0.3477453948815797,0.9999999927445202
533,0.6522546051184215,7.255482431802542e-09
534,0.9618301260755674,0.9999998387397812
535,0.038169873924431184,1.612602171507914e-07
536,0.6285505601822365,2.0972863885555863e-05
537,0.37144943981776457,0.9999790271361129
538,0.954187246617902,0.9999998951980072
539,0.045812753382098934,1.048019896176605e-07
540,0.8361067840117677,0.9999975970986079
541,0.16389321598823503,2.402901395396359e-06
542,0.9053154470167882,0.9999993220128711
543,0.09468455298321449,6.779871256533643e-07
544,0.8957093481332732,0.9999999501360234
545,0.10429065186672454,4.9863979706098026e-08
546,0.9999709432197309,2.8572539175816666e-06
547,2.9056780265602686e-05,0.9999971427460855
548,0.9612437447794308,0.9999999637536099
549,0.03875625522056588,3.62463875545597e-08
550,0.8835291892053824,0.0007288479560185912
551,0.1164708107946143,0.9992711520439845
552,0.6387355145489179,0.9999998314066616
553,0.36126448545107914,1.685933381997414e-07
554,0.9803352631202508,0.9999998074802549
555,0.019664736879747347,1.9251974390814074e-07
556,0.19954197264139473,0.999999917362448
557,0.8004580273586036,8.26375502177734e-08
558,0.627292175919864,0.9999996559261201
559,0.3727078240801358,3.4407387951512285e-07
560,0.9666479684333534,0.9999999608634277
561,0.03335203156664402,3.913657051801831e-08
562,0.9543761875552405,0.9999998804789598
563,0.04562381244475773,1.1952103951883755e-07
564,0.9360267952814169,0.9999999574805907
565,0.06397320471858627,4.251940762783144e-08
566,0.8291620347732851,5.855566816027249e-06
567,0.17083796522671438,0.9999941444331867
568,0.4235058089639082,0.006235716885030154
569,0.5764941910360913,0.9937642831149727
570,0.9995455757546421,0.9999999800780517
571,0.0004544242453609406,1.9921947688064624e-08
572,0.7195602290588174,0.9999982199852934
573,0.2804397709411859,1.7800147066738269e-06
574,0.9961492136099767,0.9999999903245467
575,0.0038507863900219324,9.675455995979482e-09
576,0.012574735562573502,1.5368910622945314e-05
577,0.9874252644374252,0.9999846310893795
578,0.9331526591020871,0.999999757770035
579,0.06684734089791577,2.422299663067361e-07
580,0.9494486205435428,0.999999998980492
581,0.05055137945645766,1.0195047554868541e-09
582,0.9807481763545008,0.9999999932633372
583,0.019251823645498253,6.73666579927069e-09
584,0.6132844696665752,0.9999999436847078
585,0.38671553033342765,5.631529542504446e-08
586,0.6803504224700161,4.993339261220909e-06
587,0.319649577529982,0.9999950066607365
588,0.9593844695671521,0.00013106403283803485
589,0.04061553043284853,0.9998689359671608
590,0.8922562953069765,0.9999987795536129
591,0.10774370469302424,1.220446390554094e-06
592,0.9626512140500665,5.352478047406314e-06
593,0.037348785949930054,0.9999946475219517
594,0.8778576837683394,0.9999999790785952
595,0.12214231623166161,2.0921405116326928e-08
596,0.5686193082603213,0.9999996852736712
597,0.4313806917396768,3.1472633013065636e-07
598,0.9366814071917244,4.228367519868961e-06
599,0.06331859280827525,0.9999957716324817
600,0.7319806269168815,2.555819406575827e-06
601,0.26801937308312185,0.9999974441805909
602,0.9825657106976536,0.00012089194793580265
603,0.017434289302349717,0.9998791080520665
604,0.9809596417532386,2.61859944106195e-06
605,0.019040358246763797,0.999997381400558
606,0.1298827295400513,0.9999999451655641
607,0.8701172704599516,5.4834434269959895e-08
608,0.8359992340360449,2.4676352029340823e-05
609,0.16400076596395574,0.999975323647972
610,0.9870789319317549,0.999999704984682
611,0.012921068068245006,2.9501531719310626e-07
612,0.04362568135376455,5.751701426245209e-06
613,0.9563743186462352,0.9999942482985734
614,0.9315282586371924,0.9999997605199555
615,0.06847174136280892,2.394800460611935e-07
616,0.18860402038022395,0.999999995232578
617,0.8113959796197782,4.767425579857496e-09
618,0.8677163956036046,0.9999951853218806
619,0.13228360439639544,4.814678120108563e-06
620,0.9946912595981322,0.9999998738431097
621,0.005308740401871122,1.2615688895825e-07
622,0.9395458118250866,0.9999997008063012
623,0.06045418817491192,2.9919369951838855e-07
624,0.9369498308455737,0.999999919060574
625,0.06305016915442493,8.093942668066885e-08
626,0.990829052481684,0.9999957628632455
627,0.009170947518314309,4.237136752909755e-06
628,0.7408832502060326,3.0255033099988777e-06
629,0.25911674979396493,0.99999697449669
630,0.7464094160423103,0.9999999553381126
631,0.2535905839576887,4.466188553549793e-08
632,0.9551330649559209,1.6263109641604216e-05
633,0.044866935044076545,0.9999837368903566
634,0.9965681014038846,2.2930148529932706e-05
635,0.0034318985961119958,0.9999770698514707
636,0.4582502362545134,0.9999999746329354
637,0.5417497637454838,2.536706742131385e-08
638,0.508108250104521,1.6702008896814346e-05
639,0.4918917498954822,0.9999832979911046
640,0.9594300344544179,8.321360794394014e-06
641,0.040569965545583335,0.9999916786392029
642,0.9922000387136463,0.9999905176579079
643,0.0077999612863517065,9.482342094092276e-06
644,0.6911027036012669,0.9999994113794726
645,0.3088972963987358,5.886205270826439e-07
646,0.861600622120719,6.677503482781528e-05
647,0.13839937787928117,0.9999332249651725
648,0.6618852421893789,0.00027865208021828715
649,0.3381147578106241,0.9997213479197798
650,0.9789748738707826,0.9999997080215977
651,0.021025126129218776,2.9197840413361683e-07
652,0.983271407804205,1.5508410744042214e-05
653,0.01672859219579464,0.9999844915892568
654,0.6918609910404471,1.145512198520128e-05
655,0.30813900895955276,0.9999885448780137
656,0.9739288446571389,0.9999989404846374
657,0.026071155342859507,1.0595153611415776e-06
658,0.02333127547069751,0.9999935421916932
659,0.9766687245293006,6.45780830933394e-06
660,0.4630872507696778,0.9999995255891807
